,c,year,top1_sfiinc,top10_sfiinc,top1_sdiinc,top10_sdiinc,unitlabel,source,method,data_quality,imputation,_ISO3N_,top10_shweal,top1_shweal,top01_shweal,top01_sfiinc,top01_sdiinc,Countrycode,Grosscapitalshare,Netcapitalshare,Top10incomeshare,Top1incomeshare,Top01incomeshare,gdppc,pop,b_crisis,c_crisis,left,right,margtax,GDPpercapita,union,Globalization,nordic,English,ContinentalEuropean,TaxRevenue,Population,HumanCapital,FinancialDevelopment,PublicSpending,Unemp,Unemployment,Taxrev,growth,GDPPCcur,GDPcons,GDPPCcons,system,execrlc,pr,rightwing,majoritarian,epl,uc,TopIncomeTaxRate,leftwing,independenceyear,currencycrises,inflationcrises,stockmarketcrash,domesticsovereigndebtcrisis,externalsovereigndebtcrisis,bankingcrises,yearlycrisistally,crisisB,system_dpi,execrlc_dpi,pluralty_dpi,pr_dpi,cgdppc,rgdpnapc,gini_disp,gini_disp_se,gini_mkt,gini_mkt_se,abs_red,abs_red_se,rel_red,rel_red_se,crisisLTEXT,crisisL,id,bankdeposits,smcap,totcap1,cgov,comp_sh,lab_sh1,lab_sh2,lab_sh3,lab_sh4
0,Australia,1910,,,,,,,,,,36,,,,,,,,,,,,,,,,,,0.05,5209.8286,,,0.0,1.0,0.0,,4375.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,8117.0,9465.0,,,,,,,,,,,,0.3442792,,,0.0227667,,,,,
1,Australia,1911,,,,,,,,,,36,,,,,,AUS,45.13217778088468,43.43561518610131,,,,5103.777777777778,4500.0,0.0,0.0,1.0,0.0,0.05,5103.7778,,,0.0,1.0,0.0,,4500.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,8066.0,9273.0,,,,,,,,,,,,,,,,,,,,
1646,Sweden,2016,,,0.0544,0.2181,,"[URL][URL_LINK]https://wid.world/document/why-is-europe-more-equal-than-the-united-states-world-inequality-lab-wp-2020-19/[/URL_LINK][URL_TEXT]Blanchet, Chancel and Gethin (2020), “Why is Europe less Unequal than the US?”[/URL_TEXT][/URL][URL][URL_LINK]http://wordpress.wid.world/document/2020-dina-update-for-europe-world-inequality-lab-technical-note-2020-04/[/URL_LINK][URL_TEXT] Updated by Morgan and Neef, “Regional DINA update for Europe”(2020))[/URL_TEXT][/URL]","Summary of data construction by year (see source for details): 1980: interpolated survey + concept correction + tax data, 1981: survey + concept correction + tax data, 1982-1986: interpolated survey + concept correction + tax data, 1987: survey + concept correction + tax data, 1988-1991: interpolated survey + concept correction + tax data, 1992: survey + concept correction + tax data, 1993-1994: interpolated survey + concept correction + tax data, 1995: survey + concept correction + tax data, 1996-1999: interpolated survey + concept correction + tax data, 2000: survey + concept correction + tax data, 2001-2002: interpolated survey + concept correction + tax data, 2003-2013: survey + tax data, 2014-2017: extrapolated distribution using survey data, 2018-2019: extrapolated distribution",4,surveys and tax data,752,,,,,0.0165,SWE,29.751491746755043,15.809922746410916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parliamentary,Left,0.0,1.0,44371.0,44659.0,26.0,0.9,50.3,1.5,24.3,1.7,48.3,2.3,"1991, 2008",0.0,Sweden,,,,,0.5333534,0.5634439,0.5499002,0.59821385,0.54909
1647,Sweden,2017,,,0.0599,0.225,,"[URL][URL_LINK]https://wid.world/document/why-is-europe-more-equal-than-the-united-states-world-inequality-lab-wp-2020-19/[/URL_LINK][URL_TEXT]Blanchet, Chancel and Gethin (2020), “Why is Europe less Unequal than the US?”[/URL_TEXT][/URL][URL][URL_LINK]http://wordpress.wid.world/document/2020-dina-update-for-europe-world-inequality-lab-technical-note-2020-04/[/URL_LINK][URL_TEXT] Updated by Morgan and Neef, “Regional DINA update for Europe”(2020))[/URL_TEXT][/URL]","Summary of data construction by year (see source for details): 1980: interpolated survey + concept correction + tax data, 1981: survey + concept correction + tax data, 1982-1986: interpolated survey + concept correction + tax data, 1987: survey + concept correction + tax data, 1988-1991: interpolated survey + concept correction + tax data, 1992: survey + concept correction + tax data, 1993-1994: interpolated survey + concept correction + tax data, 1995: survey + concept correction + tax data, 1996-1999: interpolated survey + concept correction + tax data, 2000: survey + concept correction + tax data, 2001-2002: interpolated survey + concept correction + tax data, 2003-2013: survey + tax data, 2014-2017: extrapolated distribution using survey data, 2018-2019: extrapolated distribution",4,surveys and tax data,752,,,,,0.0197,SWE,29.59196725505244,15.546162402669633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parliamentary,Left,0.0,1.0,,,26.1,1.1,50.3,1.7,24.2,2.0,48.1,2.6,"1991, 2008",0.0,Sweden,,,,,0.53298014,0.5640797,0.55008763,0.59821385,0.54926115
1648,Sweden,2018,,,0.0552,0.2194,,"[URL][URL_LINK]https://wid.world/document/why-is-europe-more-equal-than-the-united-states-world-inequality-lab-wp-2020-19/[/URL_LINK][URL_TEXT]Blanchet, Chancel and Gethin (2020), “Why is Europe less Unequal than the US?”[/URL_TEXT][/URL][URL][URL_LINK]http://wordpress.wid.world/document/2020-dina-update-for-europe-world-inequality-lab-technical-note-2020-04/[/URL_LINK][URL_TEXT] Updated by Morgan and Neef, “Regional DINA update for Europe”(2020))[/URL_TEXT][/URL]","Summary of data construction by year (see source for details): 1980: interpolated survey + concept correction + tax data, 1981: survey + concept correction + tax data, 1982-1986: interpolated survey + concept correction + tax data, 1987: survey + concept correction + tax data, 1988-1991: interpolated survey + concept correction + tax data, 1992: survey + concept correction + tax data, 1993-1994: interpolated survey + concept correction + tax data, 1995: survey + concept correction + tax data, 1996-1999: interpolated survey + concept correction + tax data, 2000: survey + concept correction + tax data, 2001-2002: interpolated survey + concept correction + tax data, 2003-2013: survey + tax data, 2014-2017: extrapolated distribution using survey data, 2018-2019: extrapolated distribution",4,surveys and tax data,752,,,,,0.0168,SWE,29.244910182080417,14.833061969123332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53963804,0.57022756,0.5566662,0.59821385,0.5551548
1649,Sweden,2019,,,0.0547,0.2189,,"[URL][URL_LINK]https://wid.world/document/why-is-europe-more-equal-than-the-united-states-world-inequality-lab-wp-2020-19/[/URL_LINK][URL_TEXT]Blanchet, Chancel and Gethin (2020), “Why is Europe less Unequal than the US?”[/URL_TEXT][/URL][URL][URL_LINK]http://wordpress.wid.world/document/2020-dina-update-for-europe-world-inequality-lab-technical-note-2020-04/[/URL_LINK][URL_TEXT] Updated by Morgan and Neef, “Regional DINA update for Europe”(2020))[/URL_TEXT][/URL]","Summary of data construction by year (see source for details): 1980: interpolated survey + concept correction + tax data, 1981: survey + concept correction + tax data, 1982-1986: interpolated survey + concept correction + tax data, 1987: survey + concept correction + tax data, 1988-1991: interpolated survey + concept correction + tax data, 1992: survey + concept correction + tax data, 1993-1994: interpolated survey + concept correction + tax data, 1995: survey + concept correction + tax data, 1996-1999: interpolated survey + concept correction + tax data, 2000: survey + concept correction + tax data, 2001-2002: interpolated survey + concept correction + tax data, 2003-2013: survey + tax data, 2014-2017: extrapolated distribution using survey data, 2018-2019: extrapolated distribution",4,surveys and tax data,752,,,,,0.0165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53963804,0.57022756,0.5566662,0.59821385,0.5551548
1650,Switzerland,1910,,,,,,,,,,756,,,,,,,,,,,,,,,,,,,6884.9523,,,0.0,0.0,1.0,,3735.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,5613.0,16063.0,,,,,,,,,,,,0.9257787,,,0.030118,,,,,
1651,Switzerland,1911,,,,,,,,,,756,,,,,,,,,,,,,,,,,,,6926.6881,,,0.0,0.0,1.0,,3776.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5595.0,16161.0,,,,,,,,,,,,,,,,,,,,
1652,Switzerland,1912,,,,,,,,,,756,,,,,,,,,,,,,,,,,,,7211.932,,,0.0,0.0,1.0,,3819.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5771.0,16826.0,,,,,,,,,,,,,,,,,,,,
1653,Switzerland,1913,,,,,,,,,,756,,,,,,,,,,,,,,,,,,,7092.612,,,0.0,0.0,1.0,,3864.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5622.0,16548.0,,,,,,,,,,,,0.9509315,0.57999998,1.479975,0.0327198,,,,,
1654,Switzerland,1914,,,,,,,,,,756,,,,,,,,,,,,,,,,,,,6638.7092,,,0.0,0.0,1.0,,3897.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5212.0,15489.0,,,,,,,,,,,,,,,,,,,,
1655,Switzerland,1915,,,,,,,,,,756,,,,,,,,,,,,,,,,,,,6623.3335,,,0.0,0.0,1.0,,3883.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5149.0,15453.0,,,,,,,,,,,,,,,,,,,,
1656,Switzerland,1916,,,,,,,,,,756,,,,,,,,,,,,,,,,,,,7058.3696,,,0.0,0.0,1.0,,3883.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5434.0,16468.0,,,,,,,,,,,,,,,,,,,,
1657,Switzerland,1917,,,,,,,,,,756,,,,,,,,,,,,,,,,,,,6820.6614,,,0.0,0.0,1.0,,3888.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,5200.0,15913.0,,,,,,,,,,,,,,,,,,,,
1658,Switzerland,1918,,,,,,,,,,756,,,,,,,,,,,,,,,,,,,6217.1802,,,0.0,0.0,1.0,,3880.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,4692.0,14505.0,,,,,,,,,,,,,,,,,,,,
1659,Switzerland,1919,,,,,,,,,,756,,,,,,,,,,,,,,,,,,,6175.7579,,,0.0,0.0,1.0,,3869.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4614.0,14409.0,,,,,,,,,,,,,,,,,,,,
1660,Switzerland,1920,,,,,,,,,,756,,,,,,,,,,,,,,,,,,,6567.9656,,,0.0,0.0,1.0,,3877.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,4858.0,15324.0,,,,,,,,,,,,0.7195532,,,0.0723912,,,,,
1661,Switzerland,1921,,,,,,,,,,756,,,,,,,,,,,,,,,,,,,5543.0139,,,0.0,0.0,1.0,,3876.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,4058.0,12932.0,,,,,,,,,,,,,,,,,,,,
1662,Switzerland,1922,,,,,,,,,,756,,,,,,,,,,,,,,,,,,,6486.7193,,,0.0,0.0,1.0,,3874.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4699.0,15134.0,,,,,,,,,,,,0.9038675,,,0.0660939,,,,,
1663,Switzerland,1923,,,,,,,,,,756,,,,,,,,,,,,,,,,,,,6711.0949,,,0.0,0.0,1.0,,3883.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4811.0,15658.0,,,,,,,,,,,,,,,,,,,,
1664,Switzerland,1924,,,,,,,,,,756,,,,,,,,,,,,,,,,,,,7226.3941,,,0.0,0.0,1.0,,3896.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5126.0,16860.0,,,,,,,,,,,,,,,,,,,,
1665,Switzerland,1925,,,,,,,,,,756,,,,,,,,,,,,,,,,,,,7361.0676,,,0.0,0.0,1.0,,3910.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5166.0,17174.0,,,,,,,,,,,,0.9065054,,,0.0521069,,,,,
1666,Switzerland,1926,,,,,,,,,,756,,,,,,,,,,,,,,,,,,,7497.2436,,,0.0,0.0,1.0,,3932.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,5204.0,17492.0,,,,,,,,,,,,,,,,,,,,
1667,Switzerland,1927,,,,,,,,,,756,,,,,,,,,,,,,,,,,,,7962.0139,,,0.0,0.0,1.0,,3956.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,5467.0,18576.0,,,,,,,,,,,,,,,,,,,,
1668,Switzerland,1928,,,,,,,,,,756,,,,,,,,,,,,,,,,,,,8353.4622,,,0.0,0.0,1.0,,3988.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5672.0,19490.0,,,,,,,,,,,,,,,,,,,,
1669,Switzerland,1929,,,,,,,,,,756,,,,,,,,,,,,,,,,,,,8635.8023,,,0.0,0.0,1.0,,4022.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5799.0,20148.0,,,,,,,,,,,,1.093979,,,0.0448661,,,,,
1670,Switzerland,1930,,,,,,,,,,756,,,,,,,,,,,,,,,,,,,8491.6693,,,0.0,0.0,1.0,,4051.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5834.0,19812.0,,,,,,,,,,,,,,,,,,,,
1671,Switzerland,1931,,,,,,,,,,756,,,,,,,,,,,,,,,,,,,8437.1909,,,0.0,0.0,1.0,,4080.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,5928.0,19685.0,,,,,,,,,,,,,,,,,,,,
1672,Switzerland,1932,,,,,,,,,,756,,,,,,,,,,,,,,,,,,,7862.1599,,,0.0,0.0,1.0,,4102.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5647.0,18343.0,,,,,,,,,,,,1.117008,,,0.0631591,,,,,
1673,Switzerland,1933,0.0998,0.3116,,,,"Dell, Fabien;",Excludes capital gains.,,,756,,,,0.0327,,,,,,,,,,,,,,,8057.293,,,0.0,0.0,1.0,,4122.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,5912.0,18799.0,,,,,,,,,,,,,,,,,,,,
1674,Switzerland,1934,0.0969,0.3092,,,,"Dell, Fabien;",Excludes capital gains.,,,756,,,,0.0314,,,,,,,,,,,,,,,8086.2536,,,0.0,0.0,1.0,,4140.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,6060.0,18866.0,,,,,,,,,,,,,,,,,,,,
1675,Switzerland,1935,,,,,,,,,,756,,,,,,,,,,,,,,,,,,,7697.7968,,,0.0,0.0,1.0,,4155.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5889.0,17960.0,,,,,,,,,,,,0.9933931,,,0.0747502,,,,,
1676,Switzerland,1936,0.0994,0.3047,,,,"Dell, Fabien;",Excludes capital gains.,,,756,,,,0.0335,,,,,,,,,,,,,,,7574.2329,,,0.0,0.0,1.0,,4168.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,5912.0,17672.0,,,,,,,,,,,,,,,,,,,,
1677,Switzerland,1937,,,,,,,,,,756,,,,,,,,,,,,,,,,,,,8360.3822,,,0.0,0.0,1.0,,4180.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,6656.0,19506.0,,,,,,,,,,,,,,,,,,,,
1678,Switzerland,1938,,,,,,,,,,756,,,,,,,,,,,,,,,,,,,7966.641,,,0.0,0.0,1.0,,4192.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,6467.0,18587.0,,,,,,,,,,,,1.148,,,0.0810383,,,,,
1679,Switzerland,1939,0.1178,0.3294,,,,"Dell, Fabien;",Excludes capital gains.,,,756,,,,0.0436,,,,,,,,,,,,,,,8092.2064,,,0.0,0.0,1.0,,4206.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,6695.0,18880.0,,,,,,,,,,,,,,,,,,,,
1680,Switzerland,1940,,,,,,,,,,756,,,,,,,,,,,,,,,,,,,8138.7872,,,0.0,0.0,1.0,,4226.0,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,6860.0,18989.0,,,,,,,,,,,,,,,,,,,,
1681,Switzerland,1941,0.1054,0.3259,,,,"Dell, Fabien;",Excludes capital gains.,,,756,,,,0.0371,,,,,,,,,,,,,,,8046.6735,,,0.0,0.0,1.0,,4254.0,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,6908.0,18774.0,,,,,,,,,,,,,,,,,,,,
1682,Switzerland,1942,,,,,,,,,,756,,,,,,,,,,,,,,,,,,,7668.759,,,0.0,0.0,1.0,,4286.0,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,6703.0,17892.0,,,,,,,,,,,,,,,,,,,,
1683,Switzerland,1943,0.1049,0.3324,,,,"Dell, Fabien;",Excludes capital gains.,,,756,,,,0.0344,,,,,,,,,,,,,,,7642.7936,,,0.0,0.0,1.0,,4323.0,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,6800.0,17831.0,,,,,,,,,,,,,,,,,,,,
1684,Switzerland,1944,,,,,,,,,,756,,,,,,,,,,,,,,,,,,,7724.139,,,0.0,0.0,1.0,,4364.0,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,6992.0,18021.0,,,,,,,,,,,,,,,,,,,,
1685,Switzerland,1945,0.1001,0.3158,,,,"Dell, Fabien;",Excludes capital gains.,,,756,,,,0.0326,,,,,,,,,,,,,,,7475.0944,,,0.0,0.0,1.0,,4412.0,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,6883.0,17440.0,,,,,,,,,,,,0.8805351,,,0.1988892,,,,,
1686,Switzerland,1946,,,,,,,,,,756,,,,,,,,,,,,,,,,,,,8996.9311,,,0.0,0.0,1.0,,4467.0,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,8425.0,20991.0,,,,,,,,,,,,,,,,,,,,
1687,Switzerland,1947,0.0998,0.3229,,,,"Dell, Fabien;",Excludes capital gains.,,,756,,,,0.0323,,,,,,,,,,,,,,,9182.1689,,,0.0,0.0,1.0,,4524.0,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,8742.0,21423.0,,,,,,,,,,,,,,,,,,,,
1688,Switzerland,1948,,,,,,,,,,756,,,,,,,,,,,,,,,,,,,9115.653,,,0.0,0.0,1.0,,4582.0,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,8820.0,21268.0,,,,,,,,,,,,0.7754122,,,0.128016,,,,,
1689,Switzerland,1949,0.0994,0.3129,,,,"Dell, Fabien;",Excludes capital gains.,,,756,,,,0.0337,,,,,,,,,,,,,,,8756.5938,,,0.0,0.0,1.0,,4640.0,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,8609.0,20430.0,,,,,,,,,,,,,,,,,,,,
1690,Switzerland,1950,,,,,,,,,,756,,,,,,,,,,,,,,,,,,,9063.6983,,,0.0,0.0,1.0,,4694.0,2.935117721557617,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,9053.0,21147.0,,,,,,,,,,,,0.8361971,,,0.1034219,0.575092,0.7276394,0.68334424,0.6931495,0.5954646
1691,Switzerland,1951,0.098,0.3033,,,,"Dell, Fabien;",Excludes capital gains.,,,756,,,,0.033,,,,,,,,,,,,,,,9684.144,,,0.0,0.0,1.0,,4749.0,2.9413771629333496,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,9875.0,22594.0,,,,,,,,,,,,0.8239669,,,0.1043802,0.575092,0.7276394,0.68334424,0.6931495,0.5954646
1692,Switzerland,1952,,,,,,,,,,756,,,,,,,,,,,,,,,,,,,9630.1142,,,0.0,0.0,1.0,,4815.0,2.947650194168091,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,10030.0,22468.0,,,,,,,,,,,,0.8043914,,,0.1106946,0.575092,0.7276394,0.68334424,0.6931495,0.5954646
1693,Switzerland,1953,0.0981,0.2972,,,,"Dell, Fabien;",Excludes capital gains.,,,756,,,,0.0324,,,,,,,,,,,,,,,9840.3034,,,0.0,0.0,1.0,,4878.0,2.9539363384246826,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,10473.0,22959.0,,,,,,,,,,,,0.7973223,,,0.1027311,0.575092,0.7276394,0.68334424,0.6931495,0.5954646
1694,Switzerland,1954,,,,,,,,,,756,,,,,,,,,,,,,,,,,,,10287.076,,,0.0,0.0,1.0,,4929.0,2.960236072540283,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,11157.0,24001.0,,,,,,,,,,,,0.8083456,,,0.0969469,0.575092,0.7276394,0.68334424,0.6931495,0.5954646
1695,Switzerland,1955,0.1011,0.3099,,,,"Dell, Fabien;",Excludes capital gains.,,,756,,,,0.0331,,,,,,,,,,,,,,,10866.867,,,0.0,0.0,1.0,,4980.0,2.9665493965148926,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,11956.0,25354.0,,,,,,,,,,,,0.7983124,,,0.093549,0.575092,0.7276394,0.68334424,0.6931495,0.5954646
1696,Switzerland,1956,,,,,,,,,,756,,,,,,,,,,,,,,,,,,,11439.049,,,0.0,0.0,1.0,,5045.0,2.9716720581054688,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,12825.0,26689.0,,,,,,,,,,,,0.7912728,,,0.0926496,0.575092,0.7276394,0.68334424,0.6931495,0.5954646
1697,Switzerland,1957,0.1054,0.3147,,,,"Dell, Fabien;",Excludes capital gains.,,,756,,,,0.035,,,,,,,,,,,,,,,11705.423,,,0.0,0.0,1.0,,5126.0,2.9768035411834717,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,13289.0,27310.0,,,,,,,,,,,,0.7884334,,,0.0994697,0.575092,0.7276394,0.68334424,0.6931495,0.5954646
1698,Switzerland,1958,,,,,,,,,,756,,,,,,,,,,,,,,,,,,,11296.788,,,0.0,0.0,1.0,,5199.0,2.9819438457489014,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,12943.0,26357.0,,,,,,,,,,,,0.8197239,,,0.1055017,0.575092,0.7276394,0.68334424,0.6931495,0.5954646
1699,Switzerland,1959,0.1087,0.3156,,,,"Dell, Fabien;",Excludes capital gains.,,,756,,,,0.0362,,,,,,,,,,,,,,,11870.127,,,0.0,0.0,1.0,,5259.0,2.987092971801758,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,13914.0,27694.0,,,,,,,,,,,,0.8337024,,,0.0974246,0.575092,0.7276394,0.68334424,0.6931495,0.5954646
1700,Switzerland,1960,,,,,,,,,,756,,,,,,,,,,,,,,,,,,0.44,12456.733,,,0.0,0.0,1.0,,5362.0,2.99225115776062,,0.0897779,,,,,1787.360347702007,,,,,,0.0,0.0,0.33,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,14627.0,29063.0,,,,,,,,,,,,0.8530505,,,0.0897779,0.575092,0.7276394,0.68334424,0.6931495,0.5954646
1701,Switzerland,1961,0.1091,0.3172,,,,"Dell, Fabien;",Excludes capital gains.,,,756,,,,0.0364,,,,,,,,,,,,,,0.44,13098.694,,,0.0,0.0,1.0,,5512.0,3.010366201400757,,0.097883,,,,,1971.316322792283,,,,,,0.0,0.0,0.33,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,15479.0,30561.0,,,,,,,,,,,,0.8342134,,,0.097883,0.575092,0.7276394,0.68334424,0.6931495,0.5954646
1702,Switzerland,1962,,,,,,,,,,756,,,,,,,,,,,,,,,,,,0.44,13353.512,,,0.0,0.0,1.0,,5666.0,3.028590679168701,,0.1025311,,,,,2131.391651599832,,,,,,0.0,0.0,0.33,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,16171.0,31155.0,,,,,,,,,,,,0.8538216,,,0.1025311,0.575092,0.7276394,0.68334424,0.6931495,0.5954646
1703,Switzerland,1963,0.1067,0.316,,,,"Dell, Fabien;",Excludes capital gains.,,,756,,,,0.035,,,,,,,,,,,,,,0.44,13710.485,,,0.0,0.0,1.0,,5789.0,3.0469255447387695,,0.1067005,,,,,2294.182847317379,,,,,,0.0,0.0,0.33,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,16816.0,31988.0,,,,,,,,,,,,0.8669836,,,0.1067005,0.575092,0.7276394,0.68334424,0.6931495,0.5954646
1704,Switzerland,1964,,,,,,,,,,756,,,,,,,,,,,,,,,,,,0.44,14190.759,,,0.0,0.0,1.0,,5887.0,3.06537127494812,,0.1058513,,,,,2501.293189963775,,,,,,0.0,0.0,0.33,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,17719.0,33109.0,,,,,,,,,,,,0.8453432,,,0.1058513,0.575092,0.7276394,0.68334424,0.6931495,0.5954646
